"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.514096586E0,2.484857440E-1,-9.026031494E-1,-3.296456635E-1
1.534157418E0,1.829931289E-1,-7.410774231E-1,-1.382628530E-1
1.554219284E0,-2.743329406E-1,-4.865980148E-1,-1.388815045E-1
1.574281050E0,-1.800580919E-1,-5.487365723E-1,-2.259830981E-1
1.594342816E0,1.480121911E-1,-7.642679214E-1,-5.799103975E-1
1.614404582E0,-8.230199665E-2,-5.390901566E-1,-4.728412628E-1
1.634466315E0,-1.602711678E-1,-3.664894104E-1,-8.372284174E-1
1.654528081E0,-4.299797416E-1,-2.364282608E-1,-7.135102153E-1
1.674589881E0,-4.931063950E-1,-2.712621689E-1,-7.495703101E-1
1.704582546E0,2.542277873E-1,-9.167013168E-1,-1.426326156E0
1.734575378E0,9.652538896E-1,-3.580797195E0,-6.062954664E-1
1.764568077E0,4.023040533E-1,-2.753753662E0,-3.592630029E-1
1.794560742E0,-1.852128506E-1,-1.734160423E0,-2.394443750E-1
1.824553374E0,-5.276902318E-1,-8.000564575E-1,-2.320127636E-1
1.854546872E0,-4.258035421E-1,-4.576873779E-1,-2.509624362E-1
1.884539537E0,1.016018093E-1,-7.023239136E-2,-1.211015582E-1
1.914532202E0,5.186102986E-1,2.050189972E-1,5.695316195E-2
1.944524967E0,8.081118464E-1,5.336704254E-1,2.713938653E-1
1.974517632E0,6.241065860E-1,1.068126678E0,4.315263629E-1
2.004510297E0,2.864826918E-1,1.402128220E0,4.186134934E-1
2.034502995E0,-2.521742284E-1,1.992484570E0,2.763260007E-1
2.064495594E0,-6.600401998E-1,2.305984497E0,1.255027652E-1
2.094488326E0,-7.579563856E-1,2.261131287E0,1.096736789E-1
2.124481024E0,-7.006521821E-1,2.084293842E0,2.457277477E-1
2.154474856E0,-2.942824066E-1,1.460516930E0,5.179731250E-1
2.184467521E0,5.213040113E-2,9.012374878E-1,7.724948525E-1
2.214460219E0,2.400458455E-1,4.251937866E-1,7.781961560E-1
2.244452784E0,2.309825420E-1,7.209968567E-2,5.225922465E-1
2.274445516E0,-2.272921801E-2,-1.532535553E-1,1.838543415E-1
2.294507316E0,-2.721300721E-1,-2.447891235E-1,-6.354522705E-2
2.314569082E0,-4.582921267E-1,-3.556108475E-1,-1.796439588E-1
2.334630848E0,-6.024435759E-1,-4.907226562E-1,-1.247210503E-1
2.354692614E0,-6.074681878E-1,-5.693635941E-1,-1.693019271E-2
2.374754414E0,-4.833892584E-1,-9.093360901E-1,2.642190158E-1
2.394816147E0,-3.596209288E-1,-1.084893227E0,4.418888390E-1
2.414877913E0,-3.391194344E-2,-1.467576027E0,6.404718757E-1
2.434939679E0,2.303348184E-1,-1.675960541E0,6.357942224E-1
2.455000279E0,3.897620440E-1,-1.806787491E0,4.624051154E-1
2.475062045E0,4.424638748E-1,-1.813365936E0,1.816354990E-1
2.495123811E0,3.333972096E-1,-1.654142380E0,-9.653466940E-2
2.515185577E0,1.106878519E-1,-1.449808121E0,-3.316711783E-1
2.535247343E0,-9.495872259E-2,-1.106770515E0,-4.064350128E-1
2.555308876E0,-2.638609111E-1,-9.899587631E-1,-4.080419540E-1
2.575370642E0,-4.376699924E-1,-5.806398392E-1,-1.459522098E-1
2.605363274E0,-3.930456638E-1,-4.445266724E-1,9.506233037E-2
2.635355939E0,-2.752974629E-2,-3.857192993E-1,2.879221141E-1
2.665348837E0,3.153970838E-1,-3.346576691E-1,9.538921714E-2
2.695341503E0,4.990189672E-1,-1.602640152E-1,-2.400068939E-1
2.725334168E0,4.239326119E-1,1.330280304E-1,-5.371066928E-1
2.755326900E0,1.635396034E-1,5.647783279E-1,-6.531330347E-1
2.785319565E0,-1.155804992E-1,9.019737244E-1,-4.724766612E-1
2.815312263E0,-2.795302868E-1,1.107602119E0,-1.404015124E-1
2.845305161E0,-2.726714015E-1,1.142653465E0,6.004697829E-2
2.875297826E0,-1.927965879E-2,8.911075592E-1,1.063978225E-1
2.905290491E0,2.401162088E-1,6.099395752E-1,-1.560515761E-1
2.935283189E0,4.059603810E-1,3.987894058E-1,-4.866758585E-1
2.965275621E0,4.034339190E-1,2.784852982E-1,-7.019423842E-1
2.995268253E0,2.422507852E-1,2.149810791E-1,-7.165843248E-1
3.025260951E0,-3.114917874E-2,1.628408432E-1,-3.772411346E-1
3.055617508E0,-1.929674745E-1,2.087306976E-2,-4.234857857E-3
3.085610206E0,-1.785198599E-1,-1.438550949E-1,1.770164520E-1
3.115602871E0,-1.795250177E-2,-5.177249908E-1,1.237431690E-1
3.145595503E0,2.386949211E-1,-8.850479126E-1,-3.138212860E-1
3.175588201E0,3.525735140E-1,-1.017344475E0,-6.506361365E-1
3.205580899E0,2.960737348E-1,-9.672479630E-1,-7.074483633E-1
3.235606898E0,1.419093311E-1,-8.375644684E-1,-3.859415948E-1
3.255668664E0,2.078291774E-2,-7.116994858E-1,-7.270441949E-2
3.275730430E0,-4.092997313E-2,-6.590442657E-1,1.356772184E-1
3.295792263E0,-1.128451824E-1,-4.984064102E-1,3.580218256E-1
3.315854029E0,-1.055839658E-1,-4.767713547E-1,3.972887099E-1
3.335915795E0,-3.200674057E-2,-4.185428619E-1,2.486793250E-1
3.355977561E0,2.892419696E-2,-3.868360519E-1,2.041080594E-2
3.376039293E0,7.661920786E-2,-3.641939163E-1,-1.383408904E-1
3.396101059E0,1.677432656E-1,-2.729444504E-1,-4.249481559E-1
3.416196192E0,2.092615962E-1,-1.668558121E-1,-4.890265465E-1
3.436324625E0,1.625578701E-1,-1.272897720E-1,-4.155226946E-1
3.456453058E0,1.227101386E-1,2.267932892E-2,-1.572506726E-1
3.476614824E0,5.469474196E-2,1.273107529E-1,1.168689728E-1
3.496809890E0,-2.537605166E-2,2.209701538E-1,3.520227075E-1
3.517004956E0,-8.819693327E-2,3.440237045E-1,4.893055558E-1
3.537166655E0,-1.352791190E-1,4.244012833E-1,5.616545677E-1
3.557295088E0,-1.729615629E-1,4.415426254E-1,4.868841171E-1
3.577423521E0,-1.618166566E-1,4.905328751E-1,2.710812986E-1
3.597551887E0,-1.123555601E-1,4.906740189E-1,3.242582083E-2
3.617680320E0,-1.131623387E-1,4.761886597E-1,-9.773281217E-2
3.637808753E0,-2.941548824E-2,3.909549713E-1,-2.810129225E-1
3.657937152E0,-1.713865995E-2,3.613986969E-1,-3.169547319E-1
3.678065585E0,-2.610683441E-4,2.648725510E-1,-2.018291950E-1
3.698194018E0,-3.465566039E-2,2.241106033E-1,-6.186783314E-3
3.718322418E0,-7.430061698E-2,1.868772507E-1,1.975917816E-1
3.738450818E0,-1.353060603E-1,1.757240295E-1,2.997290492E-1
3.758579284E0,-2.306546569E-1,1.251096725E-1,4.440264702E-1
3.778674350E0,-2.535559833E-1,8.934211731E-2,3.668689728E-1
3.798736150E0,-2.592798769E-1,-1.058387756E-2,2.316076458E-1
3.818797916E0,-2.467045188E-1,-5.646038055E-2,1.030573845E-1
3.838859682E0,-1.766396761E-1,-2.386636734E-1,-1.638959050E-1
3.858921448E0,-6.850343943E-2,-3.785381317E-1,-3.352203965E-1
3.878983214E0,7.452696562E-3,-5.004272461E-1,-3.968619108E-1
3.899044980E0,6.629750133E-2,-5.780754089E-1,-3.307152987E-1
3.919106746E0,8.251300454E-2,-5.875263214E-1,-1.954491287E-1
3.939168512E0,4.193565249E-2,-5.693302155E-1,-3.743071854E-2
3.959263611E0,-4.560089111E-2,-5.158729553E-1,1.162142903E-1
3.979392077E0,-1.381248534E-1,-3.951072693E-1,1.588453799E-1
3.999520476E0,-1.947790086E-1,-3.140087128E-1,1.089095324E-1
4.019615542E0,-2.112629414E-1,-2.819318771E-1,-1.910309494E-2
4.039677308E0,-1.636736691E-1,-2.561073303E-1,-1.845379919E-1
4.059739007E0,-8.782872558E-2,-2.658185959E-1,-3.228049874E-1
4.079800773E0,3.235387802E-2,-3.019361496E-1,-4.264606833E-1
4.099862505E0,1.305204034E-1,-3.288087845E-1,-4.594733715E-1
4.119924271E0,2.134648561E-1,-3.180408478E-1,-4.056261182E-1
4.139986071E0,2.371538281E-1,-2.793493271E-1,-2.410604060E-1
4.160047837E0,2.485588789E-1,-2.463359833E-1,-1.585105211E-1
4.180109603E0,1.722715497E-1,-7.755184174E-2,3.333467245E-2
4.200171369E0,1.075434089E-1,1.202201843E-2,9.103833139E-2
4.220233102E0,2.695506811E-2,1.282701492E-1,1.099453866E-1
4.240294868E0,-5.780991912E-2,2.380485535E-1,3.702448308E-2
4.260323301E0,-6.758183241E-2,2.767410278E-1,-3.205189109E-2
4.290315933E0,1.526486874E-2,2.928647995E-1,-2.391878515E-1
4.320308598E0,1.261954904E-1,2.204532623E-1,-3.355861306E-1
4.350301296E0,2.388679534E-1,1.804771423E-1,-1.967068017E-1
4.380327328E0,2.842236996E0,-7.831363678E-1,-3.357164562E-2
4.400389094E0,1.355581403E0,-2.974243164E-1,1.095681190E-1
4.420450860E0,1.148067713E-1,1.342325211E-1,1.742510200E-1
4.450443525E0,-3.541696548E0,5.787420273E-1,-3.759651780E-1
4.480436191E0,-5.180780888E-1,-1.261686325E0,9.852490425E-1
4.510428957E0,1.800651073E0,-2.383193970E0,8.909808397E-1
4.540421622E0,-3.405507207E-1,-1.901122093E0,3.801118731E-1
4.570414287E0,-1.156569242E0,-2.561918259E0,1.297384620E0
4.600406985E0,1.161216736E0,-3.204477310E0,8.037421703E-1
4.630399650E0,1.290060520E0,-2.481303215E0,-7.337555885E-1
4.660392315E0,2.470962703E-1,-2.470973969E0,-1.794927597E0
4.690384980E0,8.783355355E-2,-2.399643898E0,5.856480002E-1
4.720377678E0,5.043761730E-1,-2.165046692E0,1.023502946E0
4.740439444E0,1.786053181E-1,-1.219920158E0,5.181077123E-1
4.760501210E0,1.479424238E-1,-5.872154236E-1,9.207570553E-1
4.780562943E0,-4.451632798E-1,-1.031684875E-1,3.899740577E-1
4.800624675E0,-1.224125385E0,9.516992569E-1,1.101315022E-2
4.820686407E0,-3.474019766E-1,1.982160568E0,-5.602329969E-1
4.840748173E0,-4.423521757E-1,1.680959702E0,-8.104555607E-1
4.860809939E0,-5.145280957E-1,1.891853333E0,-7.532075644E-1
4.880871705E0,-1.662275791E-1,2.581613541E0,-4.475475252E-1
4.900933471E0,-1.561971903E-1,2.579250336E0,-6.245470047E-1
4.920995237E0,1.805615425E-2,3.484234810E0,-4.538855553E-1
4.941057003E0,-3.157257438E-1,3.832430363E0,-2.292610854E-1
4.961118769E0,-9.280775189E-1,3.710293770E0,-2.414440513E-1
4.981147202E0,-1.455408096E0,4.007432461E0,-1.194484681E-1
5.011139867E0,-1.299625874E0,5.515341282E0,-1.459482551E0
5.041132532E0,-6.416872740E-1,7.589379311E0,-7.896123827E-2
5.071125230E0,-6.508992314E-1,7.620928764E0,-7.893414795E-2
5.101117895E0,-5.360729694E-1,5.762692928E0,-3.843217492E-1
5.131110593E0,-6.324262023E-1,4.287806034E0,-6.937083006E-1
5.161103291E0,-4.618724287E-1,2.446455479E0,-1.014972448E0
5.191095956E0,-2.271939516E-1,6.299362183E-1,-8.939800262E-1
5.221088621E0,-8.384162188E-2,-1.103465080E0,-1.988192052E-1
5.251081286E0,4.353653193E-1,-3.177979469E0,4.254917502E-1
5.281073951E0,5.068069696E-1,-4.581254005E0,7.884969711E-1
5.311066649E0,4.929463863E-1,-5.876067162E0,2.830839455E-1
5.341059314E0,2.338388115E-1,-6.606684685E0,-4.636697769E-1
5.371051979E0,1.247699559E-2,-6.903569221E0,-9.829615951E-1
5.401044677E0,2.486015707E-1,-7.183551788E0,-7.142025828E-1
5.431037309E0,4.257746637E-1,-6.989006996E0,-1.208341122E-2
5.461029974E0,9.508221149E-1,-6.291110039E0,4.882444143E-1
5.491022672E0,9.792562723E-1,-5.510258675E0,5.731453896E-1
5.521015337E0,6.482506990E-1,-3.560042381E0,1.069343090E-2
5.551008002E0,3.060713708E-1,-1.914605141E0,-3.133506775E-1
5.581000700E0,-2.785129845E-2,-3.171806335E-1,-2.919794917E-1
5.610993332E0,7.313251495E-3,5.205774307E-1,-5.701655149E-2
5.640985997E0,9.281485528E-2,2.061120033E0,5.539307594E-1
5.670978695E0,2.093582749E-1,3.027625561E0,9.718289971E-1
5.700971360E0,3.564451635E-1,3.752773762E0,1.169876456E0
5.730964058E0,3.203457594E-1,4.245067120E0,1.172621727E0
5.760956756E0,2.345227599E-1,4.849477291E0,9.782977104E-1
5.790949388E0,1.563300043E-1,5.005948544E0,7.038129568E-1
5.820942086E0,-5.894318223E-3,4.918417454E0,4.319966733E-1
5.850934784E0,-8.863179386E-2,4.505247116E0,1.738419831E-1
5.880927416E0,-9.729854763E-2,3.830936909E0,4.496142268E-2
5.910920114E0,-1.167748272E-1,3.251801968E0,-4.678177834E-2
5.940912812E0,4.724174738E-2,1.711556435E0,7.407157123E-2
5.970905444E0,2.341732830E-1,5.038137436E-1,1.758315563E-1
6.000931510E0,3.777117729E-1,-7.683324814E-1,1.626910716E-1
6.020993242E0,4.552198946E-1,-1.272154808E0,7.515688241E-2
6.041055008E0,4.901673794E-1,-2.015576363E0,-9.530498832E-2
6.061116774E0,4.159092903E-1,-2.755221367E0,-3.522298932E-1
6.081178540E0,2.749884129E-1,-3.194376945E0,-5.359906554E-1
6.101240340E0,1.519455314E-1,-3.859158516E0,-6.541397572E-1
6.121302106E0,6.684875488E-2,-4.030578613E0,-6.428986788E-1
6.141363872E0,-3.399914503E-2,-4.151063919E0,-5.211974978E-1
6.161425638E0,-3.057941794E-2,-4.220529556E0,-3.048749268E-1
6.181487404E0,1.140451133E-1,-4.150637627E0,-1.028068066E-1
6.201549170E0,1.759375930E-1,-3.927169800E0,-8.932217211E-2
6.221610936E0,2.749731541E-1,-3.660377502E0,-1.701775491E-1
6.241672702E0,3.691345453E-1,-3.480003357E0,-3.302169740E-1
6.261734468E0,3.686496615E-1,-2.917363167E0,-5.830528140E-1
6.281796234E0,2.542037666E-1,-2.408372879E0,-7.236720920E-1
6.301824633E0,1.304897666E-1,-1.840226173E0,-7.331150770E-1
6.331817331E0,-7.626321912E-2,-9.958715439E-1,-6.006891131E-1
6.361809996E0,-2.871143818E-1,-1.306285858E-1,-3.020253181E-1
6.391802694E0,-2.908548117E-1,5.196294785E-1,-2.547647059E-2
6.421795326E0,-2.593821287E-1,1.166913033E0,6.602407992E-2
6.451787991E0,-1.635107994E-1,1.694234848E0,6.153690815E-2
6.481780689E0,-9.762442112E-2,2.040759563E0,-8.821040392E-3
6.511773321E0,-8.546161652E-2,2.388949871E0,-1.199751049E-1
6.541766019E0,-1.471687853E-1,2.794774055E0,-1.038675904E-1
6.571758717E0,-2.337335050E-1,2.882293701E0,-1.294469833E-2
6.601751349E0,-3.557533026E-1,2.807657242E0,1.825274229E-1
6.631744014E0,-3.865648508E-1,2.488991737E0,3.692277372E-1
6.661736712E0,-3.454468250E-1,1.965174675E0,4.705626070E-1
6.691729344E0,-2.405030429E-1,1.386235237E0,4.635591805E-1
6.721755409E0,-5.565732718E-3,5.883140564E-1,2.745020092E-1
6.741817175E0,1.283465326E-1,1.568231583E-1,1.784618199E-1
6.761878941E0,1.907960176E-1,-7.712459564E-2,1.269778907E-1
6.781940707E0,2.876700163E-1,-7.290191650E-1,3.346583247E-2
6.802002473E0,2.886939347E-1,-1.159667015E0,6.600692868E-2
6.822064239E0,2.244253755E-1,-1.443495750E0,1.549867988E-1
6.842159338E0,1.180408299E-1,-1.718854904E0,3.099067211E-1
6.862287738E0,3.651386499E-2,-1.970195770E0,3.622802496E-1
6.882416171E0,2.245411277E-2,-2.146243095E0,4.219973385E-1
6.902544604E0,2.054390311E-2,-2.282270432E0,4.135001302E-1
6.922673004E0,9.091705084E-2,-2.392561913E0,3.156369925E-1
6.942801404E0,1.998503953E-1,-2.508830070E0,1.138323247E-1
6.962929804E0,2.851371765E-1,-2.548595428E0,7.884532213E-3
6.983058237E0,3.531583548E-1,-2.508051872E0,-1.137404442E-1
7.003186703E0,4.202494025E-1,-2.337037086E0,-1.619234085E-1
7.023281736E0,4.109162986E-1,-2.131268501E0,-1.384318173E-1
7.043343536E0,3.454755247E-1,-1.811636925E0,2.268671989E-3
7.063405302E0,2.932075858E-1,-1.669948578E0,8.056020737E-2
7.083467068E0,1.544859856E-1,-1.164456367E0,1.980685443E-1
7.103528834E0,6.616154313E-2,-7.517423630E-1,2.189032286E-1
7.123590600E0,1.476415992E-2,-5.844755173E-1,2.148473412E-1
7.143619033E0,-3.957995772E-2,-3.044986725E-2,1.186637580E-1
7.173611731E0,-3.495469689E-2,3.170118332E-1,-6.289255619E-2
7.203637730E0,2.738356590E-2,9.850111008E-1,-2.147129327E-1
7.223699496E0,5.686858296E-2,1.273268700E0,-2.770932317E-1
7.243761262E0,7.953560352E-2,1.532289505E0,-2.634863555E-1
7.263823062E0,8.577784896E-2,1.706863403E0,-2.012664676E-1
7.283884828E0,4.157623649E-2,1.849732876E0,-1.145732254E-1
7.303946561E0,1.002520323E-2,1.951487064E0,-5.749408901E-2
7.324008327E0,-1.406630874E-2,1.983623981E0,-1.872733235E-3
7.344070059E0,-7.882657647E-2,1.987034321E0,1.075710356E-2
7.364131858E0,-1.305413246E-1,1.942776680E0,1.685205102E-2
7.384193624E0,-2.025339007E-1,1.807927608E0,-2.081654966E-2
7.404255390E0,-2.229717970E-1,1.520311356E0,-1.153054833E-1
7.424317190E0,-2.276287675E-1,1.393473625E0,-2.010630369E-1
7.444378990E0,-2.127407789E-1,9.438552856E-1,-3.137126565E-1
7.464440756E0,-1.755101979E-1,7.507438660E-1,-3.692432046E-1
7.484502522E0,-9.589913487E-2,2.441644669E-1,-3.934282660E-1
7.504530921E0,-2.771201730E-2,5.701065063E-3,-3.742243052E-1
7.534523619E0,3.044921160E-2,-5.993471146E-1,-2.389840484E-1
7.564516284E0,3.199234605E-2,-9.926319122E-1,-1.078225598E-1
7.594508949E0,-5.078229308E-2,-1.329443932E0,-5.820538104E-2
7.624534981E0,-1.333378851E-1,-1.469891548E0,-1.205178574E-1
7.644596781E0,-1.960055530E-1,-1.628661156E0,-2.759082019E-1
7.664658547E0,-2.005252242E-1,-1.652897835E0,-3.284286559E-1
7.684720313E0,-1.780265272E-1,-1.758001328E0,-4.157499373E-1
7.704782079E0,-1.224027872E-1,-1.766829491E0,-4.035066366E-1
7.724843811E0,-8.478504419E-2,-1.725240707E0,-3.503631949E-1
7.744905543E0,-4.071056843E-3,-1.674366951E0,-2.394517809E-1
7.764967309E0,1.920208335E-2,-1.576258659E0,-1.465030760E-1
7.785029075E0,3.822210431E-2,-1.311130524E0,-4.026266932E-2
7.805090841E0,2.237424254E-2,-1.036756516E0,-3.322237730E-2
7.825152607E0,-2.718305588E-2,-7.456607819E-1,-3.984478116E-2
7.845214373E0,-1.019283533E-1,-4.472570419E-1,-5.782300234E-2
7.865276139E0,-1.414541304E-1,-2.635726929E-1,-9.809160233E-2
7.885337905E0,-2.095486820E-1,1.597099304E-1,-1.470005512E-1
7.905399705E0,-2.048465014E-1,4.276733398E-1,-1.591316760E-1
7.925428138E0,-1.821206510E-1,5.689344406E-1,-1.108414233E-1
7.955420770E0,-9.564748406E-2,9.351758957E-1,4.065632820E-4
7.985446769E0,1.093655825E-2,1.066196442E0,1.382204294E-1
8.005508535E0,4.256308079E-2,1.101387978E0,1.906378567E-1
8.025570335E0,1.204227805E-1,1.136757851E0,2.631540000E-1
8.045632101E0,1.212709844E-1,1.170259476E0,2.621311247E-1
8.065693867E0,1.371205449E-1,1.146883011E0,2.470024228E-1
8.085755633E0,6.011685729E-2,1.095223427E0,2.082495689E-1
8.105850765E0,4.557034373E-2,1.096487045E0,1.632618606E-1
8.125979165E0,7.428109646E-3,9.349288940E-1,5.688330531E-2
8.146107565E0,-8.670598269E-3,7.875194550E-1,3.797709942E-2
8.166235998E0,-7.829755545E-3,6.613473892E-1,2.543941140E-2
8.186364431E0,2.293291688E-2,4.916954041E-1,4.816576838E-2
8.206492797E0,9.258857369E-2,1.589279175E-1,1.422754228E-1
8.226621197E0,1.685904413E-1,-5.433654785E-2,1.957440674E-1
8.246749630E0,2.121737897E-1,-1.862306595E-1,2.134425342E-1
8.266878063E0,2.729540467E-1,-4.687232971E-1,2.592588067E-1
8.287006463E0,2.777751684E-1,-6.022510529E-1,2.301382124E-1
8.307134896E0,2.660032511E-1,-7.399168015E-1,1.788330674E-1
8.327263296E0,2.516705096E-1,-7.816476822E-1,1.164854765E-1
8.347425062E0,1.993713826E-1,-8.546915054E-1,1.233124733E-2
8.367620128E0,1.260514855E-1,-8.826608658E-1,-5.337679386E-2
8.387815194E0,1.007010639E-1,-8.775901794E-1,-9.616965055E-2
8.407976927E0,9.099477530E-2,-9.063539505E-1,-6.511962414E-2
8.428105360E0,7.083010674E-2,-9.161520004E-1,-4.455903172E-2
8.448233793E0,1.139782667E-1,-9.618024826E-1,2.293124795E-2
8.468362193E0,1.518946588E-1,-9.785490036E-1,5.484025180E-2
8.488490593E0,1.802597046E-1,-9.615306854E-1,4.587274790E-2
8.508619026E0,1.896841526E-1,-9.275655746E-1,5.231890082E-2
8.528747459E0,1.961432099E-1,-8.264875412E-1,-4.832762480E-2
8.548875859E0,1.551637352E-1,-7.040290833E-1,-1.169855446E-1
8.569004259E0,1.386547387E-1,-6.227025986E-1,-1.872060597E-1
8.589099358E0,3.681290150E-2,-3.742742538E-1,-2.183738947E-1
8.609161224E0,-1.159903407E-2,-2.148551941E-1,-2.261123061E-1
8.629222990E0,-6.119987369E-2,-2.930927277E-2,-1.970375776E-1
8.649251390E0,-9.257847071E-2,1.155252457E-1,-1.263642460E-1
8.679244088E0,-1.147371233E-1,3.080806732E-1,-4.472003877E-2
8.709236787E0,-7.489135861E-2,4.082393646E-1,-2.920204401E-2
8.739229419E0,-3.510856628E-2,5.762329102E-1,-6.031984091E-2
8.769222117E0,-5.340367556E-2,6.294488907E-1,-1.196486056E-1
8.799214815E0,-6.217345595E-2,6.893062592E-1,-1.986863613E-1
8.829207514E0,-1.213934422E-1,7.028532028E-1,-2.436554730E-1
8.859200212E0,-1.900750101E-1,6.656961441E-1,-2.219049335E-1
8.889192877E0,-2.131134570E-1,5.616350174E-1,-1.587621123E-1
8.909254577E0,-2.072965205E-1,4.582529068E-1,-9.770764410E-2
8.929316343E0,-1.727024317E-1,3.313894272E-1,-2.545893192E-2
8.949378175E0,-1.335445642E-1,1.762332916E-1,-2.578616142E-3
8.969439941E0,-8.057385683E-2,3.342628479E-2,-1.275223494E-2
8.989501707E0,-4.354915023E-2,-9.481811523E-2,-2.761705220E-2
9.009563439E0,-1.604548097E-2,-1.895380020E-1,-7.674263418E-2
9.029625205E0,1.864829659E-2,-3.898200989E-1,-1.353973597E-1
9.049687005E0,1.067236066E-2,-4.564094543E-1,-1.782627404E-1
9.069748771E0,1.852869987E-3,-5.187873840E-1,-1.776558012E-1
