"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.299305500E-1,5.247552693E-2,-1.139699936E0,-2.089917809E-1
7.499923160E-1,1.982939243E-2,-1.336027145E0,-1.677751690E-1
7.700540480E-1,-1.831701398E-2,-1.542058945E0,-1.089317203E-1
7.901157470E-1,-3.336012363E-3,-1.855835915E0,-4.355317354E-2
8.101775130E-1,6.275422871E-3,-2.274861336E0,4.521152377E-2
8.302392790E-1,3.110328689E-2,-2.250719070E0,2.378188670E-1
8.503010450E-1,5.739135668E-2,-2.049321175E0,2.656572461E-1
8.703628110E-1,8.654876798E-2,-1.706570625E0,2.649659216E-1
8.904246110E-1,1.108090580E-1,-1.377983093E0,2.492510974E-1
9.104860770E-1,1.534760147E-1,-1.173769951E0,2.764974236E-1
9.305478430E-1,1.244528219E-1,-1.129946709E0,2.845163345E-1
9.506096090E-1,1.231613904E-1,-1.045414925E0,2.711222172E-1
9.706713080E-1,1.248542517E-1,-7.862730026E-1,2.011855841E-1
9.907330410E-1,1.026547626E-1,-4.818105698E-1,1.240975857E-1
1.020725706E0,6.649199128E-2,-5.794715881E-2,9.931779653E-2
1.050718371E0,2.662600577E-2,1.325998306E-1,2.383889854E-1
1.080711069E0,-2.889108658E-2,9.487009048E-1,4.201151729E-1
1.110703868E0,-9.079313278E-2,1.485050201E0,6.696442366E-1
1.140696533E0,-2.074813843E-1,2.243350029E0,7.369408607E-1
1.170689231E0,-2.968287766E-1,2.899582863E0,8.769108057E-1
1.200681896E0,-4.065797925E-1,3.350522518E0,8.758329749E-1
1.230674561E0,-4.406397939E-1,3.941841125E0,9.175248146E-1
1.260667259E0,-4.252515137E-1,4.620884418E0,5.280454755E-1
1.290659924E0,-5.967289209E-2,6.851781368E0,-4.720658660E-1
1.320652656E0,-1.801942289E-2,6.112059593E0,-5.942382812E-1
1.350645322E0,-1.239214838E-2,5.549394608E0,-6.188217998E-1
1.380637987E0,-1.487954706E-1,4.403413773E0,-3.940868676E-1
1.410630519E0,-5.409201980E-1,2.759853840E0,1.825320125E-1
1.440623184E0,-8.111708164E-1,1.308208466E0,4.874438643E-1
1.470615849E0,-9.379035830E-1,-3.775691986E-2,5.468120575E-1
1.500613281E0,-6.898779869E-1,-1.234841347E0,2.868864238E-1
1.530605946E0,8.558693528E-2,-3.743379593E0,-2.331785560E-1
1.560598611E0,7.462695837E-1,-5.742611885E0,-6.459708810E-1
1.590591309E0,8.686329126E-1,-6.771169662E0,-3.466022015E-1
1.620583908E0,-2.964556217E-2,-7.116836548E0,-1.713966429E-1
1.650576540E0,-7.704737782E-1,-6.965015411E0,-1.555727571E-1
1.680569272E0,-1.545030475E0,-6.426022530E0,-3.220454752E-1
1.710561971E0,-1.291706800E0,-5.871878624E0,-2.636791468E-1
1.740554636E0,-4.511952698E-1,-5.224985123E0,1.623384655E-1
1.770547334E0,-3.351268172E-2,-4.710144043E0,4.472821653E-1
1.800535233E0,-1.009494960E-1,-2.668763161E0,3.566177189E-1
1.830527998E0,-7.425988913E-1,-1.139119148E0,-2.656322718E-1
1.860520696E0,-1.442238092E0,4.836225510E-1,-9.733093381E-1
1.890513395E0,-1.855760217E0,1.575688362E0,-1.444738150E0
1.910542428E0,-1.960803986E0,1.845306396E0,-1.494899750E0
1.930604194E0,-2.045541048E0,2.481963634E0,-1.252943516E0
1.950665994E0,-2.072342157E0,2.810383320E0,-8.665292263E-1
1.970727760E0,-2.113415718E0,3.079925060E0,-5.364086628E-1
1.990789493E0,-2.171061754E0,3.363977432E0,-1.958857924E-1
2.010851226E0,-2.289291620E0,3.706256390E0,7.467135787E-2
2.030912992E0,-2.371062517E0,3.816313744E0,1.978089362E-1
2.050974858E0,-2.481998444E0,4.181836605E0,1.986515373E-1
2.071036624E0,-2.462328672E0,4.224090099E0,1.424210221E-1
2.091098390E0,-2.357584715E0,4.183659554E0,-2.357682586E-2
2.111193490E0,-2.170669794E0,3.958269119E0,-1.337608248E-1
2.131321890E0,-1.877141714E0,3.586922646E0,-1.733250618E-1
2.151450290E0,-1.502927780E0,3.074010372E0,-8.474077284E-2
2.171578690E0,-1.163318872E0,2.492450714E0,1.051470861E-1
2.191707089E0,-9.633455276E-1,1.966833115E0,3.229167163E-1
2.211800455E0,-8.953870535E-1,1.441038132E0,4.795645475E-1
2.231862221E0,-1.002892375E0,1.002326965E0,5.716555119E-1
2.251923953E0,-1.222767830E0,7.707624435E-1,5.334675312E-1
2.271985719E0,-1.633916736E0,2.821636200E-1,1.976537406E-1
2.292047485E0,-2.003719330E0,-1.152648926E-1,-1.725416780E-1
2.312110151E0,-2.205342293E0,-3.037538528E-1,-3.418534398E-1
2.332171951E0,-2.358253956E0,-1.205997467E0,-4.611049592E-1
2.352233617E0,-2.374800205E0,-1.590358734E0,-3.651676476E-1
2.372295417E0,-2.228302956E0,-2.530125618E0,1.892435700E-1
2.392357183E0,-2.142386436E0,-3.080859184E0,8.046395779E-1
2.412385549E0,-2.073966026E0,-3.388584137E0,1.265450001E0
2.442378247E0,-2.089389324E0,-3.488024712E0,1.414369702E0
2.472370979E0,-2.036303043E0,-3.312477112E0,8.381052613E-1
2.502363644E0,-1.835425854E0,-3.278232574E0,2.157382667E-1
2.532357476E0,-1.295082808E0,-3.120838165E0,-4.884950221E-1
2.562350141E0,-1.103356361E0,-2.828881264E0,-5.415328145E-1
2.592342839E0,-1.198421597E0,-2.379195213E0,-4.246392250E-1
2.622334637E0,-1.575069904E0,-1.595818520E0,-3.349481225E-1
2.652327269E0,-1.953794241E0,-5.425167084E-1,-3.952713609E-1
2.682319934E0,-1.953764677E0,1.850500107E-1,-4.877868593E-1
2.712312632E0,-1.548041224E0,8.033475876E-1,-4.458897710E-1
2.742304164E0,-1.071975112E0,9.555463791E-1,-2.375802994E-1
2.772296796E0,-2.895355225E-3,1.015246391E0,7.444199920E-2
2.802289494E0,-2.474179715E-1,1.538477898E0,4.093195498E-1
2.832281893E0,-2.878595889E-1,1.790365219E0,4.661805332E-1
2.862274591E0,-2.502699196E-1,1.944046021E0,2.795356512E-1
2.892267356E0,-8.062630296E-1,2.336540699E0,-1.905426830E-1
2.922259988E0,-8.814864159E-1,2.283552170E0,-4.178489149E-1
2.952252720E0,-5.318614841E-1,1.807981491E0,-1.755197197E-1
2.982245385E0,-6.553962231E-1,1.650392532E0,-1.228236929E-1
3.012238017E0,-1.558040977E-1,7.768468857E-1,7.853201032E-1
3.042230715E0,-1.472477168E-1,4.227075577E-1,1.188332438E0
3.072223380E0,-1.857214570E-1,7.254028320E-2,1.234205961E0
3.102216045E0,-6.331527233E-2,-4.164857864E-1,1.229873061E0
3.132211411E0,-3.493650854E-1,-5.540561676E-1,2.802535892E-1
3.162204076E0,-3.476579189E-1,-8.523359299E-1,-1.806859374E-1
3.192196675E0,-2.078119218E-1,-1.272664070E0,-1.945689321E-1
3.222189373E0,-1.664192975E-1,-1.539547920E0,-7.878464460E-2
3.252182105E0,-1.300705820E-1,-1.723174095E0,4.673825204E-1
3.282174770E0,-5.711537600E-2,-1.875358582E0,9.787245393E-1
3.312167468E0,-2.149601877E-1,-1.743364334E0,1.062191963E0
3.342161233E0,-2.619624734E-1,-1.575677872E0,7.567809820E-1
3.372153932E0,-4.320535362E-1,-1.239512444E0,7.568505406E-2
3.402146597E0,-3.868116140E-1,-8.224983215E-1,-3.615221083E-1
3.432136829E0,-3.677393794E-1,-5.188112259E-1,-5.507701635E-1
3.462128694E0,-2.352638543E-1,-1.946010590E-1,-2.819306850E-1
3.492121392E0,-3.440167755E-2,-3.716850281E-2,2.379058301E-1
3.522114124E0,-7.039646059E-2,2.380447388E-1,4.421545565E-1
3.542343469E0,-1.136149764E-1,3.854188919E-1,6.062564254E-1
3.562405269E0,-1.163802072E-1,4.736967087E-1,5.688516498E-1
3.582467035E0,-1.800561994E-1,5.603199005E-1,4.475319982E-1
3.602528801E0,-5.353611708E-1,9.061584473E-1,-2.971136570E-2
3.622590567E0,-6.070940495E-1,9.562244415E-1,-1.565028429E-1
3.642652333E0,-7.419381142E-1,1.120846748E0,-4.678156376E-1
3.662714133E0,-8.729647398E-1,1.240860939E0,-6.501726508E-1
3.682775866E0,-9.053188562E-1,1.252803802E0,-7.582290769E-1
3.702837632E0,-7.796016335E-1,1.152809143E0,-6.784415841E-1
3.722899398E0,-5.553233624E-1,9.276790619E-1,-5.359905362E-1
3.742962164E0,-4.321205318E-1,7.986402512E-1,-4.056912959E-1
3.763023730E0,-3.190621436E-1,6.187334061E-1,-2.783504426E-1
3.783085496E0,-1.615764052E-1,3.635339737E-1,-1.167575717E-1
3.803147162E0,-9.250278026E-2,1.838245392E-1,-1.047014594E-1
3.823208894E0,-1.315066218E-1,1.159296036E-1,-1.270943880E-1
3.843268993E0,-4.624080062E-1,-2.629280090E-3,-1.820226908E-1
3.873261658E0,-8.003564477E-1,-1.083745956E-1,-3.098924756E-1
3.903254323E0,-1.155907750E0,-2.045221329E-1,-3.805757463E-1
3.933247021E0,-1.296391368E0,-3.707590103E-1,-3.717377484E-1
3.963239686E0,-1.107549667E0,-6.746807098E-1,-4.823297560E-1
3.993232351E0,-8.579423428E-1,-9.362955093E-1,-4.997217655E-1
4.023225049E0,-5.596714616E-1,-1.123797417E0,-7.421948910E-1
4.053217748E0,-4.597261846E-1,-1.095286369E0,-8.187369704E-1
4.083210413E0,-5.307946801E-1,-9.830789566E-1,-6.853916645E-1
4.113203111E0,-7.151944041E-1,-7.881908417E-1,-5.277469158E-1
4.143195776E0,-8.227590322E-1,-6.953697205E-1,-1.353623271E-1
4.173188408E0,-9.001197815E-1,-5.716190338E-1,-4.951262474E-2
4.203181106E0,-9.086049199E-1,-4.980306625E-1,-1.429516375E-1
4.233173738E0,-8.670526147E-1,-2.964372635E-1,-4.665196836E-1
4.263166436E0,-8.986157179E-1,1.795864105E-2,-9.288376570E-1
4.293159134E0,-8.249758482E-1,1.840467453E-1,-1.078381300E0
4.323151766E0,-6.981396675E-1,3.178730011E-1,-9.839875698E-1
4.353144431E0,-5.753495097E-1,3.696489334E-1,-7.075406313E-1
4.383137129E0,-3.184603155E-1,2.853507996E-1,-3.437579870E-1
4.413129761E0,-2.328411639E-1,2.699623108E-1,-1.355262995E-1
4.443122459E0,-2.691766620E-1,2.921047211E-1,-1.430911720E-1
4.473115157E0,-4.071667194E-1,3.353548050E-1,-3.441514373E-1
4.503107789E0,-6.313343048E-1,4.485244751E-1,-5.426743627E-1
4.533100487E0,-7.470206022E-1,4.638452530E-1,-6.841752529E-1
4.563093152E0,-7.627011538E-1,4.294967651E-1,-7.822247148E-1
4.593085817E0,-5.598859787E-1,1.900548935E-1,-6.548142433E-1
4.623078515E0,-3.031798899E-1,1.650810242E-3,-5.497502089E-1
4.653071180E0,3.023388982E-2,-3.293476105E-1,-3.834648132E-1
4.683063845E0,1.575925052E-1,-4.750204086E-1,-3.024669290E-1
4.713056543E0,9.707871079E-2,-4.992599487E-1,-3.511905670E-1
4.743049242E0,-4.116016924E-1,-6.337900162E-1,-8.018515110E-1
4.773041907E0,-1.080932245E-1,-8.825645447E-1,-8.246381283E-1
4.803034605E0,3.744391799E-1,-7.854833603E-1,-5.745514035E-1
4.833027270E0,4.938815236E-1,-6.102342606E-1,-5.942774415E-1
4.863019935E0,2.979668379E-1,-3.468294144E-1,-6.063386798E-1
4.893012600E0,-1.689757854E-1,2.350568771E-1,-5.493912697E-1
4.923005265E0,2.820703983E-1,1.622314453E-1,-4.540701210E-1
4.952997963E0,3.790700436E-1,-1.566314697E-2,-5.830600858E-1
4.982990628E0,3.334353864E-2,1.668834686E-2,-2.957302928E-1
5.012983293E0,2.675939202E-1,-7.121086121E-2,-2.722744644E-1
5.042975958E0,3.040690422E-1,-4.182910919E-2,-2.803391814E-1
5.063038891E0,1.518150270E-1,4.966259003E-2,-2.248101979E-1
5.083100690E0,-2.974267304E-2,1.239547729E-1,-2.565565109E-1
5.103162456E0,-2.031488419E-1,1.520261765E-1,-2.821674943E-1
5.123224222E0,-4.601065516E-1,2.633628845E-1,-2.797825038E-1
5.143285988E0,-8.578162193E-1,2.933502197E-1,-1.164069474E-1
5.163347754E0,-8.313713074E-1,1.375923157E-1,-2.584844828E-1
5.183409520E0,-6.306680441E-1,-7.197093964E-2,-4.852803946E-1
5.203471286E0,-3.250781298E-1,-2.396841049E-1,-4.256452620E-1
5.223533052E0,2.678332925E-1,-6.155529022E-1,4.953745902E-1
5.243594818E0,1.641756296E-1,-5.853052139E-1,6.415010691E-1
5.263656584E0,2.467039973E-2,-1.755619049E-1,2.393259108E-1
5.283718350E0,-9.811416268E-3,-1.159791946E-1,1.627058387E-1
5.303780116E0,-2.076923996E-1,2.116594315E-1,-1.862723529E-1
5.323841848E0,-1.798270047E-1,1.686363220E-1,-1.559308767E-1
5.343903614E0,-1.396617144E-1,-1.992483139E-1,1.142433882E0
5.373895146E0,-3.526120186E-1,-2.689447403E-1,1.415724635E0
5.403887778E0,-3.107245564E-1,-9.651088715E-2,-9.790414572E-2
5.433880476E0,-9.384642541E-2,-2.759962082E-1,-2.825725079E-2
5.463873141E0,-3.524616361E-3,-2.446842194E-1,2.960855365E-1
5.493865806E0,-2.055913210E-4,-3.141508102E-1,2.446654439E-1
5.523858504E0,-1.265221536E-1,-9.068679810E-2,4.082728028E-1
5.553851169E0,2.397355437E-2,5.334949493E-1,-6.927123070E-1
5.583843834E0,1.120759547E-1,1.745624542E-1,1.252567172E-1
5.613836532E0,-1.092889458E-1,2.818870544E-2,2.972798944E-1
5.643829197E0,-6.864209473E-2,7.154083252E-2,3.407983184E-1
5.673821862E0,1.440604031E-1,1.219949722E-1,1.450415850E-1
5.703814561E0,-2.016513050E-2,1.780328751E-1,2.765846252E-1
5.733807226E0,-5.411145836E-2,-2.079153061E-1,-1.381725669E-1
5.763799924E0,4.405491054E-2,-2.199182510E-1,6.102567911E-2
5.793792589E0,-1.604951769E-1,-4.236602783E-2,5.332076550E-2
5.823785254E0,2.004261315E-2,-3.495502472E-2,-8.287942410E-2
5.853777952E0,-3.687353432E-2,-1.237554550E-1,-1.791419387E-1
5.883770617E0,-9.609853476E-2,-1.188354492E-1,2.121895552E-2
5.913763282E0,-9.045392275E-3,-1.331071854E-1,2.539148927E-1
5.943755980E0,1.859582961E-2,-1.623058319E-2,3.442329168E-2
5.973748645E0,-5.571917444E-2,-2.685928345E-2,-9.344434738E-2
6.003741277E0,2.674983442E-2,-3.250503540E-2,-9.257477522E-2
6.033733975E0,1.311338246E-1,-6.215095520E-3,1.693487167E-1
6.063726607E0,-5.935242772E-2,-1.546850204E-1,4.475057125E-2
6.093719272E0,-7.481486350E-2,-8.327198029E-2,-8.000290394E-2
6.123711970E0,4.751811922E-2,-4.232406616E-3,1.753965020E-1
6.153704602E0,2.656674385E-2,-1.262578964E-1,1.369343996E-1
6.183697300E0,3.574446589E-2,-6.134223938E-2,-2.603006363E-2
6.213689998E0,7.954028249E-2,-9.432601929E-2,1.713390350E-1
6.243682630E0,1.140037701E-1,-1.154680252E-1,1.096442342E-1
6.263744429E0,-1.265613735E-2,-1.415224075E-1,1.401594281E-1
6.283806195E0,-1.128813624E-2,-1.365995407E-1,-7.935583591E-3
6.303868028E0,8.761581779E-2,-1.508226395E-1,1.392787695E-2
6.323929794E0,1.469622552E-1,-2.753295898E-1,1.372253895E-1
6.343991560E0,-4.270868003E-2,-1.634778976E-1,1.960957646E-1
6.364053326E0,-2.115267515E-2,-4.510498047E-2,-8.787149191E-2
6.384115092E0,-6.744585931E-2,-3.957080841E-2,-1.813921332E-1
6.404176858E0,-1.157405227E-1,-1.964664459E-2,-1.429324150E-1
6.424238657E0,-1.332313120E-1,-1.858329773E-2,8.035361767E-3
6.444300423E0,-9.465410560E-2,-1.964950562E-2,1.760441661E-1
6.464362189E0,-6.181983650E-2,-2.301979065E-2,1.436591744E-1
6.484423955E0,6.595388055E-3,4.873275757E-3,1.153777242E-1
6.504485721E0,-5.100235343E-3,2.587223053E-2,4.244315624E-2
6.524547487E0,6.272789836E-2,-1.016521454E-2,-1.612251997E-2
6.544609253E0,1.719677448E-2,6.689071655E-3,-4.520046711E-2
6.574601918E0,2.778100967E-2,-1.650848389E-1,4.694610834E-2
6.604594550E0,-7.450914383E-2,-1.277313232E-1,4.092770815E-2
6.634587215E0,-1.329699159E-2,-9.999752045E-2,-1.678323746E-2
6.664579913E0,4.655614495E-2,-1.104974747E-1,-3.320991993E-2
6.694572578E0,-4.964388907E-2,2.971839905E-2,3.978753090E-2
6.724565244E0,-4.062506557E-2,6.657123566E-2,-1.453107595E-2
6.754557942E0,-6.432874501E-2,6.772994995E-2,-2.848970890E-2
6.784550607E0,1.458874792E-1,-2.845001221E-2,1.539690495E-1
6.814543272E0,3.009841740E-1,-9.385013580E-2,-9.028977156E-2
6.844535970E0,-4.219926894E-2,-2.666902542E-1,-2.181742191E-1
6.874528602E0,-1.187655032E-1,-1.983156204E-1,1.543052197E-1
6.904521267E0,-1.137861013E-1,-1.280679703E-1,3.231509924E-1
6.934513965E0,3.129005432E-3,-1.640710831E-1,-1.809799075E-1
6.964506597E0,-3.373278677E-1,-1.058216095E-1,-3.557018936E-1
